ROW ID,GEM ID,Kingdom,Genus,Species.strain,Citation,Source,Filepath,Match criteria,Species of interest,Functional in COMETS?,taxonomy_id,lineage,db_name,cultivatedCrops,deciduousForest,dwarfScrub,emergentHerbaceousWetlands,evergreenForest,grasslandHerbaceous,mixedForest,pastureHay,sedgeHerbaceous,shrubScrub,woodyWetlands,source,pH_preference,temperature_preference,genome_link,GEM_ID,match_by
4768,riJN746,Bacteria,Pseudomonas,putida KT2440,Borer et al. 2019,IndiMeSH,/projectnb2/talbot-lab-data/zrwerbin/interactions/models/sbml/iJN746_rGEM_v3.xml,Genus,Pseudomonas sp. MN1F,No,1366632,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. MN1F,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,6.032670397,30.33333333,NA,riJN746,Genus
4769,1YdBTEX2,Bacteria,Pseudomonas,veronii 1YdBTEX2,Hadadi et al. 2020,"not in supp data.. This github has information on remi models and data, but can't find xml for 1YdBTEX2",NA,Genus,Pseudomonas sp. MN1F,No,1366632,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. MN1F,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,6.032670397,30.33333333,NA,1YdBTEX2,Genus
4770,ec_iJN1463,NA,Pseudomonas,putida KT2440,Bujdos et al. 2023,https://raw.githubusercontent.com/DalimilBujdos/GECKO/master/models/iJN1463/iJN1463.xml,/projectnb2/talbot-lab-data/metabolic_models/curated_models/iJN1463/,Genus,Pseudomonas sp. MN1F,No,1366632,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. MN1F,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,6.032670397,30.33333333,NA,ec_iJN1463,Genus
4771,iJN1462,NA,Pseudomonas,putida KT2440,Nogales et al. 2020,paper supplement,NA,Genus,Pseudomonas sp. MN1F,No,1366632,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. MN1F,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,6.032670397,30.33333333,NA,iJN1462,Genus
4772,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Flavihumibacter sp. CACIAM 22H1,No,1812911,k__Bacteria;p__Bacteroidota;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__Flavihumibacter;s__Flavihumibacter sp. CACIAM 22H1,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,4.575391538,1.8,NA,NA,No curated GEM at species or genus level
4773,iJN746,Bacteria,Pseudomonas,putida KT2440,NA,BiGG iJN746,/projectnb2/talbot-lab-data/zrwerbin/interactions/models/bigg/iJN746.xml,Genus,Pseudomonas sp. N040,No,2785325,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. N040,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,3.231182899,23.73333333,NA,iJN746,Genus
4774,riPB890,Bacteria,Pseudomonas,stutzeri A1501,Borer et al. 2019,IndiMeSH,/projectnb2/talbot-lab-data/zrwerbin/interactions/models/sbml/iPB890_rGEM_v3.xml,Genus,Pseudomonas sp. N040,No,2785325,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. N040,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,3.231182899,23.73333333,NA,riPB890,Genus
4775,riJN746,Bacteria,Pseudomonas,putida KT2440,Borer et al. 2019,IndiMeSH,/projectnb2/talbot-lab-data/zrwerbin/interactions/models/sbml/iJN746_rGEM_v3.xml,Genus,Pseudomonas sp. N040,No,2785325,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. N040,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,3.231182899,23.73333333,NA,riJN746,Genus
4776,1YdBTEX2,Bacteria,Pseudomonas,veronii 1YdBTEX2,Hadadi et al. 2020,"not in supp data.. This github has information on remi models and data, but can't find xml for 1YdBTEX2",NA,Genus,Pseudomonas sp. N040,No,2785325,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. N040,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,3.231182899,23.73333333,NA,1YdBTEX2,Genus
4777,ec_iJN1463,NA,Pseudomonas,putida KT2440,Bujdos et al. 2023,https://raw.githubusercontent.com/DalimilBujdos/GECKO/master/models/iJN1463/iJN1463.xml,/projectnb2/talbot-lab-data/metabolic_models/curated_models/iJN1463/,Genus,Pseudomonas sp. N040,No,2785325,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. N040,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,3.231182899,23.73333333,NA,ec_iJN1463,Genus
4778,iJN1462,NA,Pseudomonas,putida KT2440,Nogales et al. 2020,paper supplement,NA,Genus,Pseudomonas sp. N040,No,2785325,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. N040,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,3.231182899,23.73333333,NA,iJN1462,Genus
4779,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Sphingomonas anseongensis,No,2908207,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas anseongensis,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,JGI GOLD,6.131988154,41.13333333,NA,NA,No curated GEM at species or genus level
4780,salb,Bacteria,Streptomyces,albidoflavus (albus J1074),Sulheim et al. 2020,SysBio Chalmers Github,/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/,Genus,Streptomyces sp. CMB-StM0423,No,2059884,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp. CMB-StM0423,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.612730643,41.13333333,NA,salb,Genus
4781,sco,Bacteria,Streptomyces,coelicolor A3(2),NA,SysBio Chalmers Github,/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/,Genus,Streptomyces sp. CMB-StM0423,No,2059884,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp. CMB-StM0423,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.612730643,41.13333333,NA,sco,Genus
4782,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Mycobacterium sp. QGD 101,No,1867256,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp. QGD 101,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,7.710162655,32.36666667,NA,NA,No curated GEM at species or genus level
4783,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Prevotella sp. PJ1A,No,2736292,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp. PJ1A,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,2.914392605,12.7,NA,NA,No curated GEM at species or genus level
4784,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Rheinheimera pacifica,No,173990,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Rheinheimera;s__Rheinheimera pacifica,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,SMAG,2.568167323,14.13333333,NA,NA,No curated GEM at species or genus level
4785,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Flavobacterium muglaense,No,2764716,k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium muglaense,soil_microbe_db,NA,1,0,0,1,0,1,NA,0,0,1,GTDB,3.70896466,13.4,NA,NA,No curated GEM at species or genus level
4786,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,uncultured Eggerthella sp.,No,293422,k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;s__uncultured Eggerthella sp.,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,2.389063717,41.13333333,NA,NA,No curated GEM at species or genus level
4787,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Flavobacterium aquicola,No,1682742,k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium aquicola,soil_microbe_db,1,1,1,0,1,1,1,1,1,1,1,GTDB,2.732302788,15.66666667,NA,NA,No curated GEM at species or genus level
4788,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Janthinobacterium sp. PC23-8,No,2012679,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Janthinobacterium;s__Janthinobacterium sp. PC23-8,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,5.628110951,0.5,NA,NA,No curated GEM at species or genus level
4789,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,uncultured Prolixibacteraceae bacterium,No,2014369,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Marinilabiliales;f__Prolixibacteraceae;g__;s__uncultured Prolixibacteraceae bacterium,soil_microbe_db,0,1,1,1,1,1,1,1,1,1,1,GTDB,2.586033828,1.3,NA,NA,No curated GEM at species or genus level
4790,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Cohaesibacter sp. ES.047,No,1798205,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Cohaesibacteraceae;g__Cohaesibacter;s__Cohaesibacter sp. ES.047,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,4.002020307,16.7,NA,NA,No curated GEM at species or genus level
4791,iJN746,Bacteria,Pseudomonas,putida KT2440,NA,BiGG iJN746,/projectnb2/talbot-lab-data/zrwerbin/interactions/models/bigg/iJN746.xml,Genus,Pseudomonas muyukensis,No,2842357,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas muyukensis,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.337882756,40.06666667,NA,iJN746,Genus
4792,riPB890,Bacteria,Pseudomonas,stutzeri A1501,Borer et al. 2019,IndiMeSH,/projectnb2/talbot-lab-data/zrwerbin/interactions/models/sbml/iPB890_rGEM_v3.xml,Genus,Pseudomonas muyukensis,No,2842357,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas muyukensis,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.337882756,40.06666667,NA,riPB890,Genus
4793,riJN746,Bacteria,Pseudomonas,putida KT2440,Borer et al. 2019,IndiMeSH,/projectnb2/talbot-lab-data/zrwerbin/interactions/models/sbml/iJN746_rGEM_v3.xml,Genus,Pseudomonas muyukensis,No,2842357,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas muyukensis,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.337882756,40.06666667,NA,riJN746,Genus
4794,1YdBTEX2,Bacteria,Pseudomonas,veronii 1YdBTEX2,Hadadi et al. 2020,"not in supp data.. This github has information on remi models and data, but can't find xml for 1YdBTEX2",NA,Genus,Pseudomonas muyukensis,No,2842357,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas muyukensis,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.337882756,40.06666667,NA,1YdBTEX2,Genus
4795,ec_iJN1463,NA,Pseudomonas,putida KT2440,Bujdos et al. 2023,https://raw.githubusercontent.com/DalimilBujdos/GECKO/master/models/iJN1463/iJN1463.xml,/projectnb2/talbot-lab-data/metabolic_models/curated_models/iJN1463/,Genus,Pseudomonas muyukensis,No,2842357,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas muyukensis,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.337882756,40.06666667,NA,ec_iJN1463,Genus
4796,iJN1462,NA,Pseudomonas,putida KT2440,Nogales et al. 2020,paper supplement,NA,Genus,Pseudomonas muyukensis,No,2842357,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas muyukensis,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.337882756,40.06666667,NA,iJN1462,Genus
4797,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Thauera sp.,No,1905334,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Rhodocyclales;f__Zoogloeaceae;g__Thauera;s__Thauera sp.,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,SMAG,4.940139679,0.5,NA,NA,No curated GEM at species or genus level
4798,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Planococcus plakortidis,No,1038856,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planococcus;s__Planococcus plakortidis,soil_microbe_db,NA,1,1,1,1,1,1,1,1,1,1,GTDB,2.891617007,22.96666667,NA,NA,No curated GEM at species or genus level
4799,salb,Bacteria,Streptomyces,albidoflavus (albus J1074),Sulheim et al. 2020,SysBio Chalmers Github,/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/,Genus,Streptomyces sp. MBT58,No,1488389,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp. MBT58,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,JGI GOLD,8.137895834,32.33333333,NA,salb,Genus
4800,sco,Bacteria,Streptomyces,coelicolor A3(2),NA,SysBio Chalmers Github,/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/,Genus,Streptomyces sp. MBT58,No,1488389,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp. MBT58,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,JGI GOLD,8.137895834,32.33333333,NA,sco,Genus
4801,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Kineococcus xinjiangensis,No,512762,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kineosporiales;f__Kineosporiaceae;g__Kineococcus;s__Kineococcus xinjiangensis,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.884133972,41.13333333,NA,NA,No curated GEM at species or genus level
4802,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Sulfuriflexus mobilis,No,1811807,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Granulosicoccaceae;g__Sulfuriflexus;s__Sulfuriflexus mobilis,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,2.734934563,0.575,NA,NA,No curated GEM at species or genus level
4803,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Homoserinibacter sp. GY 40078,No,2603275,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Homoserinibacter;s__Homoserinibacter sp. GY 40078,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.336336424,41.13333333,NA,NA,No curated GEM at species or genus level
4804,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Promicromonospora soli,No,2035533,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Promicromonosporaceae;g__Promicromonospora;s__Promicromonospora soli,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.612730643,41.13333333,NA,NA,No curated GEM at species or genus level
4805,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Methanomassiliicoccaceae archaeon,No,2052168,k__Archaea;p__Candidatus Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__;s__Methanomassiliicoccaceae archaeon,soil_microbe_db,1,1,1,1,1,1,1,1,0,1,1,GTDB,2.389063717,28.03333333,NA,NA,No curated GEM at species or genus level
4806,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Burkholderiaceae bacterium,No,2030806,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__Burkholderiaceae bacterium,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.612730643,21.06666667,NA,NA,No curated GEM at species or genus level
4807,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Chryseobacterium gleum,No,250,k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium gleum,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,JGI GOLD,2.71460709,41.13333333,NA,NA,No curated GEM at species or genus level
4808,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Donghicola eburneus,No,393278,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Roseobacteraceae;g__Donghicola;s__Donghicola eburneus,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,3.80261689,0.575,NA,NA,No curated GEM at species or genus level
4809,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Pseudogymnoascus sp. 03VT05,No,1622148,k__Eukaryota;p__Ascomycota;c__Leotiomycetes;o__;f__Pseudeurotiaceae;g__Pseudogymnoascus;s__Pseudogymnoascus sp. 03VT05,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,JGI GOLD,2.389063717,44.03333333,NA,NA,No curated GEM at species or genus level
4810,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Nostoc sp. FACHB-152,No,2692837,k__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__Nostocaceae;g__Nostoc;s__Nostoc sp. FACHB-152,soil_microbe_db,1,1,1,1,1,1,1,1,0,1,1,GTDB,8.137895834,41.13333333,NA,NA,No curated GEM at species or genus level
4811,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Dyadobacter sp.,No,1914288,k__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Spirosomataceae;g__Dyadobacter;s__Dyadobacter sp.,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,3.4,13.66666667,NA,NA,No curated GEM at species or genus level
4812,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Aquabacterium olei,No,1296669,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__;g__Aquabacterium;s__Aquabacterium olei,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,6.066274204,20.33333333,NA,NA,No curated GEM at species or genus level
4813,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Paracoccus sp. NBH48,No,2596918,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Paracoccus;s__Paracoccus sp. NBH48,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,JGI GOLD,8.137895834,25,NA,NA,No curated GEM at species or genus level
4814,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Ruminiclostridium herbifermentans,No,2488810,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminiclostridium;s__Ruminiclostridium herbifermentans,soil_microbe_db,NA,1,0,1,1,1,1,0,1,1,1,GTDB,3.224971218,20.56666667,NA,NA,No curated GEM at species or genus level
4815,iJN746,Bacteria,Pseudomonas,putida KT2440,NA,BiGG iJN746,/projectnb2/talbot-lab-data/zrwerbin/interactions/models/bigg/iJN746.xml,Genus,Pseudomonas mosselii,No,78327,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas mosselii,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,5.352071267,41.13333333,NA,iJN746,Genus
4816,riPB890,Bacteria,Pseudomonas,stutzeri A1501,Borer et al. 2019,IndiMeSH,/projectnb2/talbot-lab-data/zrwerbin/interactions/models/sbml/iPB890_rGEM_v3.xml,Genus,Pseudomonas mosselii,No,78327,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas mosselii,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,5.352071267,41.13333333,NA,riPB890,Genus
4817,riJN746,Bacteria,Pseudomonas,putida KT2440,Borer et al. 2019,IndiMeSH,/projectnb2/talbot-lab-data/zrwerbin/interactions/models/sbml/iJN746_rGEM_v3.xml,Genus,Pseudomonas mosselii,No,78327,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas mosselii,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,5.352071267,41.13333333,NA,riJN746,Genus
4818,1YdBTEX2,Bacteria,Pseudomonas,veronii 1YdBTEX2,Hadadi et al. 2020,"not in supp data.. This github has information on remi models and data, but can't find xml for 1YdBTEX2",NA,Genus,Pseudomonas mosselii,No,78327,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas mosselii,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,5.352071267,41.13333333,NA,1YdBTEX2,Genus
4819,ec_iJN1463,NA,Pseudomonas,putida KT2440,Bujdos et al. 2023,https://raw.githubusercontent.com/DalimilBujdos/GECKO/master/models/iJN1463/iJN1463.xml,/projectnb2/talbot-lab-data/metabolic_models/curated_models/iJN1463/,Genus,Pseudomonas mosselii,No,78327,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas mosselii,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,5.352071267,41.13333333,NA,ec_iJN1463,Genus
4820,iJN1462,NA,Pseudomonas,putida KT2440,Nogales et al. 2020,paper supplement,NA,Genus,Pseudomonas mosselii,No,78327,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas mosselii,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,5.352071267,41.13333333,NA,iJN1462,Genus
4821,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Sanguibacter suaedae,No,2795737,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Sanguibacteraceae;g__Sanguibacter;s__Sanguibacter suaedae,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.612730643,41.13333333,NA,NA,No curated GEM at species or genus level
4822,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Robiginitomaculum sp.,No,2030823,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Maricaulales;f__Robiginitomaculaceae;g__Robiginitomaculum;s__Robiginitomaculum sp.,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,3.748342293,0.575,NA,NA,No curated GEM at species or genus level
4823,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Halodesulfovibrio spirochaetisodalis,No,1560234,k__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Halodesulfovibrio;s__Halodesulfovibrio spirochaetisodalis,soil_microbe_db,NA,1,0,0,0,0,0,0,0,0,1,GTDB,2.914392605,14.13333333,NA,NA,No curated GEM at species or genus level
4824,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Actinosynnema sp. ALI-1.44,No,1933779,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Actinosynnema;s__Actinosynnema sp. ALI-1.44,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.612730643,41.13333333,NA,NA,No curated GEM at species or genus level
4825,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Microvirga arsenatis,No,2692265,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Methylobacteriaceae;g__Microvirga;s__Microvirga arsenatis,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,SMAG,8.612730643,41.13333333,NA,NA,No curated GEM at species or genus level
4826,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Sandaracinobacteroides saxicola,No,2759707,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingosinicellaceae;g__Sandaracinobacteroides;s__Sandaracinobacteroides saxicola,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,4.379884881,17.7,NA,NA,No curated GEM at species or genus level
